,T,E,Trade_random,Trade_search,Trade_market
36,196.0,1.0,0,0,0
37,119.0,1.0,0,0,0
38,157.0,1.0,0,0,0
39,217.0,1.0,0,0,0
40,117.0,1.0,0,0,0
41,215.0,1.0,0,0,0
42,140.0,1.0,0,0,0
43,198.0,1.0,0,0,0
44,197.0,1.0,0,0,0
45,209.0,1.0,0,0,0
46,161.0,1.0,0,0,0
47,143.0,1.0,0,0,0
48,180.0,1.0,0,0,0
49,135.0,1.0,0,0,0
50,206.0,1.0,0,0,0
51,187.0,1.0,0,0,0
52,137.0,1.0,0,0,0
53,149.0,1.0,0,0,0
54,123.0,1.0,0,0,0
55,217.0,1.0,0,0,0
56,140.0,1.0,0,0,0
57,164.0,1.0,0,0,0
58,120.0,1.0,0,0,0
59,118.0,1.0,0,0,0
60,125.0,1.0,0,0,0
61,124.0,1.0,0,0,0
62,127.0,1.0,0,0,0
63,166.0,1.0,0,0,0
64,212.0,1.0,0,0,0
65,125.0,1.0,0,0,0
66,156.0,1.0,0,0,0
67,202.0,1.0,0,0,0
68,207.0,1.0,0,0,0
69,147.0,1.0,0,0,0
70,137.0,1.0,0,0,0
71,123.0,1.0,0,0,0
72,218.0,1.0,0,0,0
73,220.0,1.0,0,0,0
74,206.0,1.0,0,0,0
75,174.0,1.0,0,0,0
76,159.0,1.0,0,0,0
77,147.0,1.0,0,0,0
78,178.0,1.0,0,0,0
79,149.0,1.0,0,0,0
80,150.0,1.0,0,0,0
81,188.0,1.0,0,0,0
82,116.0,1.0,0,0,0
83,149.0,1.0,0,0,0
84,122.0,1.0,0,0,0
85,124.0,1.0,0,0,0
86,118.0,1.0,0,0,0
87,131.0,1.0,0,0,0
88,141.0,1.0,0,0,0
89,188.0,1.0,0,0,0
90,203.0,1.0,0,0,0
91,195.0,1.0,0,0,0
92,146.0,1.0,0,0,0
93,154.0,1.0,0,0,0
94,125.0,1.0,0,0,0
95,165.0,1.0,0,0,0
96,186.0,1.0,0,0,0
97,190.0,1.0,0,0,0
98,116.0,1.0,0,0,0
99,119.0,1.0,0,0,0
100,217.0,1.0,0,0,0
101,207.0,1.0,0,0,0
102,147.0,1.0,0,0,0
103,160.0,1.0,0,0,0
104,210.0,1.0,0,0,0
105,122.0,1.0,0,0,0
106,170.0,1.0,0,0,0
107,149.0,1.0,0,0,0
108,165.0,1.0,0,0,0
109,151.0,1.0,0,0,0
110,212.0,1.0,0,0,0
111,220.0,1.0,0,0,0
112,186.0,1.0,0,0,0
113,133.0,1.0,0,0,0
114,211.0,1.0,0,0,0
115,130.0,1.0,0,0,0
116,116.0,1.0,0,0,0
117,133.0,1.0,0,0,0
118,176.0,1.0,0,0,0
119,164.0,1.0,0,0,0
120,212.0,1.0,0,0,0
121,155.0,1.0,0,0,0
122,159.0,1.0,0,0,0
123,162.0,1.0,0,0,0
124,120.0,1.0,0,0,0
125,194.0,1.0,0,0,0
126,157.0,1.0,0,0,0
127,215.0,1.0,0,0,0
128,164.0,1.0,0,0,0
129,139.0,1.0,0,0,0
130,122.0,1.0,0,0,0
131,144.0,1.0,0,0,0
132,123.0,1.0,0,0,0
133,208.0,1.0,0,0,0
134,155.0,1.0,0,0,0
135,183.0,1.0,0,0,0
136,171.0,1.0,0,0,0
137,205.0,1.0,0,0,0
138,138.0,1.0,0,0,0
139,190.0,1.0,0,0,0
140,139.0,1.0,0,0,0
141,137.0,1.0,0,0,0
142,163.0,1.0,0,0,0
143,142.0,1.0,0,0,0
144,145.0,1.0,0,0,0
145,167.0,1.0,0,0,0
146,125.0,1.0,0,0,0
147,127.0,1.0,0,0,0
148,136.0,1.0,0,0,0
149,166.0,1.0,0,0,0
150,184.0,1.0,0,0,0
151,162.0,1.0,0,0,0
152,152.0,1.0,0,0,0
153,153.0,1.0,0,0,0
154,159.0,1.0,0,0,0
155,152.0,1.0,0,0,0
156,196.0,1.0,0,0,0
157,152.0,1.0,0,0,0
158,214.0,1.0,0,0,0
159,142.0,1.0,0,0,0
160,133.0,1.0,0,0,0
161,173.0,1.0,0,0,0
162,188.0,1.0,0,0,0
163,173.0,1.0,0,0,0
164,181.0,1.0,0,0,0
165,206.0,1.0,0,0,0
166,117.0,1.0,0,0,0
167,168.0,1.0,0,0,0
168,137.0,1.0,0,0,0
169,198.0,1.0,0,0,0
170,174.0,1.0,0,0,0
171,208.0,1.0,0,0,0
172,211.0,1.0,0,0,0
173,197.0,1.0,0,0,0
174,214.0,1.0,0,0,0
175,198.0,1.0,0,0,0
176,160.0,1.0,0,0,0
177,132.0,1.0,0,0,0
178,198.0,1.0,0,0,0
179,148.0,1.0,0,0,0
180,214.0,1.0,0,0,0
181,132.0,1.0,0,0,0
182,139.0,1.0,0,0,0
183,193.0,1.0,0,0,0
184,202.0,1.0,0,0,0
185,194.0,1.0,0,0,0
186,144.0,1.0,0,0,0
187,227.0,1.0,0,0,0
188,180.0,1.0,0,0,0
189,202.0,1.0,0,0,0
190,189.0,1.0,0,0,0
191,188.0,1.0,0,0,0
192,145.0,1.0,0,0,0
193,171.0,1.0,0,0,0
194,156.0,1.0,0,0,0
195,223.0,1.0,0,0,0
196,162.0,1.0,0,0,0
197,156.0,1.0,0,0,0
198,141.0,1.0,0,0,0
199,180.0,1.0,0,0,0
0,154.0,1.0,0,0,0
1,157.0,1.0,0,0,0
2,145.0,1.0,0,0,0
3,138.0,1.0,0,0,0
4,199.0,1.0,0,0,0
5,195.0,1.0,0,0,0
6,222.0,1.0,0,0,0
7,117.0,1.0,0,0,0
8,144.0,1.0,0,0,0
9,189.0,1.0,0,0,0
10,185.0,1.0,0,0,0
