,T,E,Trade_random,Trade_search,Trade_market
0,175.0,1.0,0,0,0
1,207.0,1.0,0,0,0
2,161.0,1.0,0,0,0
3,139.0,1.0,0,0,0
4,213.0,1.0,0,0,0
5,176.0,1.0,0,0,0
6,119.0,1.0,0,0,0
7,143.0,1.0,0,0,0
8,187.0,1.0,0,0,0
9,135.0,1.0,0,0,0
10,172.0,1.0,0,0,0
11,184.0,1.0,0,0,0
12,216.0,1.0,0,0,0
13,122.0,1.0,0,0,0
14,149.0,1.0,0,0,0
15,218.0,1.0,0,0,0
16,228.0,1.0,0,0,0
17,212.0,1.0,0,0,0
18,209.0,1.0,0,0,0
19,187.0,1.0,0,0,0
20,190.0,1.0,0,0,0
21,209.0,1.0,0,0,0
22,125.0,1.0,0,0,0
23,191.0,1.0,0,0,0
24,215.0,1.0,0,0,0
25,158.0,1.0,0,0,0
26,135.0,1.0,0,0,0
27,181.0,1.0,0,0,0
28,116.0,1.0,0,0,0
29,220.0,1.0,0,0,0
30,200.0,1.0,0,0,0
31,116.0,1.0,0,0,0
32,169.0,1.0,0,0,0
33,155.0,1.0,0,0,0
34,128.0,1.0,0,0,0
35,130.0,1.0,0,0,0
36,118.0,1.0,0,0,0
37,139.0,1.0,0,0,0
38,154.0,1.0,0,0,0
39,193.0,1.0,0,0,0
40,159.0,1.0,0,0,0
41,163.0,1.0,0,0,0
42,178.0,1.0,0,0,0
43,193.0,1.0,0,0,0
44,179.0,1.0,0,0,0
45,153.0,1.0,0,0,0
46,229.0,1.0,0,0,0
47,153.0,1.0,0,0,0
48,172.0,1.0,0,0,0
49,160.0,1.0,0,0,0
0,208.0,1.0,0,0,0
1,209.0,1.0,0,0,0
2,191.0,1.0,0,0,0
3,213.0,1.0,0,0,0
4,195.0,1.0,0,0,0
5,182.0,1.0,0,0,0
6,137.0,1.0,0,0,0
7,121.0,1.0,0,0,0
8,220.0,1.0,0,0,0
9,195.0,1.0,0,0,0
10,120.0,1.0,0,0,0
11,184.0,1.0,0,0,0
12,150.0,1.0,0,0,0
13,188.0,1.0,0,0,0
14,211.0,1.0,0,0,0
15,144.0,1.0,0,0,0
16,145.0,1.0,0,0,0
17,167.0,1.0,0,0,0
18,176.0,1.0,0,0,0
19,204.0,1.0,0,0,0
20,158.0,1.0,0,0,0
21,117.0,1.0,0,0,0
22,227.0,1.0,0,0,0
23,176.0,1.0,0,0,0
24,119.0,1.0,0,0,0
25,210.0,1.0,0,0,0
26,197.0,1.0,0,0,0
27,170.0,1.0,0,0,0
28,177.0,1.0,0,0,0
29,189.0,1.0,0,0,0
30,149.0,1.0,0,0,0
31,183.0,1.0,0,0,0
32,193.0,1.0,0,0,0
33,212.0,1.0,0,0,0
34,149.0,1.0,0,0,0
35,158.0,1.0,0,0,0
36,163.0,1.0,0,0,0
37,139.0,1.0,0,0,0
38,167.0,1.0,0,0,0
39,170.0,1.0,0,0,0
40,148.0,1.0,0,0,0
41,118.0,1.0,0,0,0
42,172.0,1.0,0,0,0
43,159.0,1.0,0,0,0
44,133.0,1.0,0,0,0
45,175.0,1.0,0,0,0
46,149.0,1.0,0,0,0
47,190.0,1.0,0,0,0
48,127.0,1.0,0,0,0
49,181.0,1.0,0,0,0
0,154.0,1.0,0,0,0
1,170.0,1.0,0,0,0
2,197.0,1.0,0,0,0
3,119.0,1.0,0,0,0
4,165.0,1.0,0,0,0
5,164.0,1.0,0,0,0
6,137.0,1.0,0,0,0
7,120.0,1.0,0,0,0
8,224.0,1.0,0,0,0
9,195.0,1.0,0,0,0
10,228.0,1.0,0,0,0
11,135.0,1.0,0,0,0
12,216.0,1.0,0,0,0
13,126.0,1.0,0,0,0
14,120.0,1.0,0,0,0
15,152.0,1.0,0,0,0
16,194.0,1.0,0,0,0
17,203.0,1.0,0,0,0
18,158.0,1.0,0,0,0
19,117.0,1.0,0,0,0
20,123.0,1.0,0,0,0
21,126.0,1.0,0,0,0
22,208.0,1.0,0,0,0
23,175.0,1.0,0,0,0
24,196.0,1.0,0,0,0
25,165.0,1.0,0,0,0
26,125.0,1.0,0,0,0
27,203.0,1.0,0,0,0
28,118.0,1.0,0,0,0
29,214.0,1.0,0,0,0
30,155.0,1.0,0,0,0
31,145.0,1.0,0,0,0
32,145.0,1.0,0,0,0
33,195.0,1.0,0,0,0
34,131.0,1.0,0,0,0
35,210.0,1.0,0,0,0
36,152.0,1.0,0,0,0
37,134.0,1.0,0,0,0
38,141.0,1.0,0,0,0
39,185.0,1.0,0,0,0
40,148.0,1.0,0,0,0
41,180.0,1.0,0,0,0
42,213.0,1.0,0,0,0
43,132.0,1.0,0,0,0
44,197.0,1.0,0,0,0
45,119.0,1.0,0,0,0
46,115.0,1.0,0,0,0
47,138.0,1.0,0,0,0
48,137.0,1.0,0,0,0
49,227.0,1.0,0,0,0
0,137.0,1.0,0,0,0
1,207.0,1.0,0,0,0
2,216.0,1.0,0,0,0
3,196.0,1.0,0,0,0
4,164.0,1.0,0,0,0
5,220.0,1.0,0,0,0
6,208.0,1.0,0,0,0
7,140.0,1.0,0,0,0
8,159.0,1.0,0,0,0
9,219.0,1.0,0,0,0
10,123.0,1.0,0,0,0
11,140.0,1.0,0,0,0
12,203.0,1.0,0,0,0
13,129.0,1.0,0,0,0
14,177.0,1.0,0,0,0
15,213.0,1.0,0,0,0
16,213.0,1.0,0,0,0
17,181.0,1.0,0,0,0
18,151.0,1.0,0,0,0
19,209.0,1.0,0,0,0
20,150.0,1.0,0,0,0
21,141.0,1.0,0,0,0
22,142.0,1.0,0,0,0
23,175.0,1.0,0,0,0
24,191.0,1.0,0,0,0
25,194.0,1.0,0,0,0
26,205.0,1.0,0,0,0
27,145.0,1.0,0,0,0
28,181.0,1.0,0,0,0
29,185.0,1.0,0,0,0
30,198.0,1.0,0,0,0
31,186.0,1.0,0,0,0
32,181.0,1.0,0,0,0
33,198.0,1.0,0,0,0
34,165.0,1.0,0,0,0
35,187.0,1.0,0,0,0
36,204.0,1.0,0,0,0
37,120.0,1.0,0,0,0
38,146.0,1.0,0,0,0
39,169.0,1.0,0,0,0
40,154.0,1.0,0,0,0
41,135.0,1.0,0,0,0
42,226.0,1.0,0,0,0
43,219.0,1.0,0,0,0
44,166.0,1.0,0,0,0
45,140.0,1.0,0,0,0
46,116.0,1.0,0,0,0
47,221.0,1.0,0,0,0
48,197.0,1.0,0,0,0
49,166.0,1.0,0,0,0
0,208.0,1.0,0,0,0
1,176.0,1.0,0,0,0
2,196.0,1.0,0,0,0
3,115.0,1.0,0,0,0
4,152.0,1.0,0,0,0
5,227.0,1.0,0,0,0
6,172.0,1.0,0,0,0
7,217.0,1.0,0,0,0
8,174.0,1.0,0,0,0
9,151.0,1.0,0,0,0
10,153.0,1.0,0,0,0
11,181.0,1.0,0,0,0
12,176.0,1.0,0,0,0
13,136.0,1.0,0,0,0
14,128.0,1.0,0,0,0
15,121.0,1.0,0,0,0
16,169.0,1.0,0,0,0
17,221.0,1.0,0,0,0
18,186.0,1.0,0,0,0
19,118.0,1.0,0,0,0
20,152.0,1.0,0,0,0
21,188.0,1.0,0,0,0
22,173.0,1.0,0,0,0
23,159.0,1.0,0,0,0
24,129.0,1.0,0,0,0
25,173.0,1.0,0,0,0
26,121.0,1.0,0,0,0
27,142.0,1.0,0,0,0
28,124.0,1.0,0,0,0
29,192.0,1.0,0,0,0
30,184.0,1.0,0,0,0
31,220.0,1.0,0,0,0
32,138.0,1.0,0,0,0
33,160.0,1.0,0,0,0
34,138.0,1.0,0,0,0
35,198.0,1.0,0,0,0
36,128.0,1.0,0,0,0
37,202.0,1.0,0,0,0
38,159.0,1.0,0,0,0
39,171.0,1.0,0,0,0
40,119.0,1.0,0,0,0
41,140.0,1.0,0,0,0
42,128.0,1.0,0,0,0
43,170.0,1.0,0,0,0
44,182.0,1.0,0,0,0
45,164.0,1.0,0,0,0
46,119.0,1.0,0,0,0
47,222.0,1.0,0,0,0
48,173.0,1.0,0,0,0
49,126.0,1.0,0,0,0
0,137.0,1.0,1,0,0
1,206.0,1.0,1,0,0
2,169.0,1.0,1,0,0
3,116.0,1.0,1,0,0
4,159.0,1.0,1,0,0
5,221.0,1.0,1,0,0
6,163.0,1.0,1,0,0
7,176.0,1.0,1,0,0
8,197.0,1.0,1,0,0
9,183.0,1.0,1,0,0
10,180.0,1.0,1,0,0
11,189.0,1.0,1,0,0
12,177.0,1.0,1,0,0
13,156.0,1.0,1,0,0
14,176.0,1.0,1,0,0
15,170.0,1.0,1,0,0
16,127.0,1.0,1,0,0
17,193.0,1.0,1,0,0
18,165.0,1.0,1,0,0
19,157.0,1.0,1,0,0
20,181.0,1.0,1,0,0
21,180.0,1.0,1,0,0
22,180.0,1.0,1,0,0
23,120.0,1.0,1,0,0
24,160.0,1.0,1,0,0
