,T,E,Trade_random,Trade_search,Trade_market
34,187.0,1.0,1,0,0
35,178.0,1.0,1,0,0
36,150.0,1.0,1,0,0
37,195.0,1.0,1,0,0
38,315.0,1.0,1,0,0
39,155.0,1.0,1,0,0
40,209.0,1.0,1,0,0
41,227.0,1.0,1,0,0
42,166.0,1.0,1,0,0
43,266.0,1.0,1,0,0
44,169.0,1.0,1,0,0
45,140.0,1.0,1,0,0
46,195.0,1.0,1,0,0
47,127.0,1.0,1,0,0
48,203.0,1.0,1,0,0
49,203.0,1.0,1,0,0
0,230.0,1.0,0,1,0
1,145.0,1.0,0,1,0
2,162.0,1.0,0,1,0
3,203.0,1.0,0,1,0
4,136.0,1.0,0,1,0
5,226.0,1.0,0,1,0
6,193.0,1.0,0,1,0
7,263.0,1.0,0,1,0
8,181.0,1.0,0,1,0
9,187.0,1.0,0,1,0
10,187.0,1.0,0,1,0
11,130.0,1.0,0,1,0
12,126.0,1.0,0,1,0
13,147.0,1.0,0,1,0
14,289.0,1.0,0,1,0
15,326.0,1.0,0,1,0
16,287.0,1.0,0,1,0
17,210.0,1.0,0,1,0
18,144.0,1.0,0,1,0
19,144.0,1.0,0,1,0
20,244.0,1.0,0,1,0
21,258.0,1.0,0,1,0
22,210.0,1.0,0,1,0
23,254.0,1.0,0,1,0
24,267.0,1.0,0,1,0
25,213.0,1.0,0,1,0
26,185.0,1.0,0,1,0
27,248.0,1.0,0,1,0
28,176.0,1.0,0,1,0
29,151.0,1.0,0,1,0
30,192.0,1.0,0,1,0
31,239.0,1.0,0,1,0
32,161.0,1.0,0,1,0
33,243.0,1.0,0,1,0
34,190.0,1.0,0,1,0
35,135.0,1.0,0,1,0
36,216.0,1.0,0,1,0
37,234.0,1.0,0,1,0
38,304.0,1.0,0,1,0
39,225.0,1.0,0,1,0
40,156.0,1.0,0,1,0
41,148.0,1.0,0,1,0
42,243.0,1.0,0,1,0
43,324.0,1.0,0,1,0
44,193.0,1.0,0,1,0
45,145.0,1.0,0,1,0
46,185.0,1.0,0,1,0
47,156.0,1.0,0,1,0
48,310.0,1.0,0,1,0
49,400.0,1.0,0,1,0
0,255.0,1.0,0,1,0
1,314.0,1.0,0,1,0
2,211.0,1.0,0,1,0
3,173.0,1.0,0,1,0
4,138.0,1.0,0,1,0
5,296.0,1.0,0,1,0
6,223.0,1.0,0,1,0
7,175.0,1.0,0,1,0
8,116.0,1.0,0,1,0
9,157.0,1.0,0,1,0
10,312.0,1.0,0,1,0
11,223.0,1.0,0,1,0
12,133.0,1.0,0,1,0
13,138.0,1.0,0,1,0
14,162.0,1.0,0,1,0
15,212.0,1.0,0,1,0
16,194.0,1.0,0,1,0
17,290.0,1.0,0,1,0
18,160.0,1.0,0,1,0
19,254.0,1.0,0,1,0
20,226.0,1.0,0,1,0
21,284.0,1.0,0,1,0
22,186.0,1.0,0,1,0
23,200.0,1.0,0,1,0
24,193.0,1.0,0,1,0
25,174.0,1.0,0,1,0
26,118.0,1.0,0,1,0
27,178.0,1.0,0,1,0
28,139.0,1.0,0,1,0
29,249.0,1.0,0,1,0
30,140.0,1.0,0,1,0
31,183.0,1.0,0,1,0
32,130.0,1.0,0,1,0
33,156.0,1.0,0,1,0
34,118.0,1.0,0,1,0
35,190.0,1.0,0,1,0
36,279.0,1.0,0,1,0
37,182.0,1.0,0,1,0
38,309.0,1.0,0,1,0
39,118.0,1.0,0,1,0
40,304.0,1.0,0,1,0
41,221.0,1.0,0,1,0
42,227.0,1.0,0,1,0
43,219.0,1.0,0,1,0
44,261.0,1.0,0,1,0
45,189.0,1.0,0,1,0
46,161.0,1.0,0,1,0
47,192.0,1.0,0,1,0
48,248.0,1.0,0,1,0
49,163.0,1.0,0,1,0
0,198.0,1.0,0,1,0
1,197.0,1.0,0,1,0
2,171.0,1.0,0,1,0
3,253.0,1.0,0,1,0
4,169.0,1.0,0,1,0
5,312.0,1.0,0,1,0
6,192.0,1.0,0,1,0
7,252.0,1.0,0,1,0
8,250.0,1.0,0,1,0
9,370.0,1.0,0,1,0
10,256.0,1.0,0,1,0
11,183.0,1.0,0,1,0
12,236.0,1.0,0,1,0
13,184.0,1.0,0,1,0
14,122.0,1.0,0,1,0
15,161.0,1.0,0,1,0
16,175.0,1.0,0,1,0
17,239.0,1.0,0,1,0
18,246.0,1.0,0,1,0
19,208.0,1.0,0,1,0
20,178.0,1.0,0,1,0
21,192.0,1.0,0,1,0
22,184.0,1.0,0,1,0
23,262.0,1.0,0,1,0
24,320.0,1.0,0,1,0
25,277.0,1.0,0,1,0
26,160.0,1.0,0,1,0
27,299.0,1.0,0,1,0
28,269.0,1.0,0,1,0
29,241.0,1.0,0,1,0
30,179.0,1.0,0,1,0
31,183.0,1.0,0,1,0
32,157.0,1.0,0,1,0
33,256.0,1.0,0,1,0
34,287.0,1.0,0,1,0
35,178.0,1.0,0,1,0
36,182.0,1.0,0,1,0
37,166.0,1.0,0,1,0
38,147.0,1.0,0,1,0
39,266.0,1.0,0,1,0
40,152.0,1.0,0,1,0
41,249.0,1.0,0,1,0
42,224.0,1.0,0,1,0
43,313.0,1.0,0,1,0
44,181.0,1.0,0,1,0
45,250.0,1.0,0,1,0
46,161.0,1.0,0,1,0
47,154.0,1.0,0,1,0
48,213.0,1.0,0,1,0
49,249.0,1.0,0,1,0
0,282.0,1.0,0,1,0
1,381.0,1.0,0,1,0
2,277.0,1.0,0,1,0
3,148.0,1.0,0,1,0
4,278.0,1.0,0,1,0
5,320.0,1.0,0,1,0
6,319.0,1.0,0,1,0
7,123.0,1.0,0,1,0
8,128.0,1.0,0,1,0
9,162.0,1.0,0,1,0
10,132.0,1.0,0,1,0
11,218.0,1.0,0,1,0
12,310.0,1.0,0,1,0
13,132.0,1.0,0,1,0
14,180.0,1.0,0,1,0
15,167.0,1.0,0,1,0
16,166.0,1.0,0,1,0
17,248.0,1.0,0,1,0
18,177.0,1.0,0,1,0
19,154.0,1.0,0,1,0
20,344.0,1.0,0,1,0
21,158.0,1.0,0,1,0
22,124.0,1.0,0,1,0
23,333.0,1.0,0,1,0
24,182.0,1.0,0,1,0
25,116.0,1.0,0,1,0
26,194.0,1.0,0,1,0
27,219.0,1.0,0,1,0
28,203.0,1.0,0,1,0
29,303.0,1.0,0,1,0
30,134.0,1.0,0,1,0
31,148.0,1.0,0,1,0
32,181.0,1.0,0,1,0
33,181.0,1.0,0,1,0
34,159.0,1.0,0,1,0
35,228.0,1.0,0,1,0
36,207.0,1.0,0,1,0
37,135.0,1.0,0,1,0
38,148.0,1.0,0,1,0
39,181.0,1.0,0,1,0
40,273.0,1.0,0,1,0
41,174.0,1.0,0,1,0
42,153.0,1.0,0,1,0
43,142.0,1.0,0,1,0
44,135.0,1.0,0,1,0
45,144.0,1.0,0,1,0
46,203.0,1.0,0,1,0
47,127.0,1.0,0,1,0
48,167.0,1.0,0,1,0
49,217.0,1.0,0,1,0
0,179.0,1.0,0,1,0
1,131.0,1.0,0,1,0
2,273.0,1.0,0,1,0
3,166.0,1.0,0,1,0
4,163.0,1.0,0,1,0
5,233.0,1.0,0,1,0
6,188.0,1.0,0,1,0
7,264.0,1.0,0,1,0
8,120.0,1.0,0,1,0
9,146.0,1.0,0,1,0
10,317.0,1.0,0,1,0
11,168.0,1.0,0,1,0
12,263.0,1.0,0,1,0
13,165.0,1.0,0,1,0
14,179.0,1.0,0,1,0
15,265.0,1.0,0,1,0
16,211.0,1.0,0,1,0
17,144.0,1.0,0,1,0
18,149.0,1.0,0,1,0
19,263.0,1.0,0,1,0
20,276.0,1.0,0,1,0
21,203.0,1.0,0,1,0
22,163.0,1.0,0,1,0
23,177.0,1.0,0,1,0
24,255.0,1.0,0,1,0
25,226.0,1.0,0,1,0
26,150.0,1.0,0,1,0
27,197.0,1.0,0,1,0
28,189.0,1.0,0,1,0
29,225.0,1.0,0,1,0
30,123.0,1.0,0,1,0
31,126.0,1.0,0,1,0
32,166.0,1.0,0,1,0
33,195.0,1.0,0,1,0
34,188.0,1.0,0,1,0
35,229.0,1.0,0,1,0
36,161.0,1.0,0,1,0
37,309.0,1.0,0,1,0
38,178.0,1.0,0,1,0
39,159.0,1.0,0,1,0
40,119.0,1.0,0,1,0
41,210.0,1.0,0,1,0
42,126.0,1.0,0,1,0
43,190.0,1.0,0,1,0
44,441.0,1.0,0,1,0
45,290.0,1.0,0,1,0
46,182.0,1.0,0,1,0
47,144.0,1.0,0,1,0
48,156.0,1.0,0,1,0
49,199.0,1.0,0,1,0
0,207.0,1.0,0,0,1
1,148.0,1.0,0,0,1
2,184.0,1.0,0,0,1
3,226.0,1.0,0,0,1
4,182.0,1.0,0,0,1
5,575.0,1.0,0,0,1
6,190.0,1.0,0,0,1
7,138.0,1.0,0,0,1
8,136.0,1.0,0,0,1
9,161.0,1.0,0,0,1
10,211.0,1.0,0,0,1
11,222.0,1.0,0,0,1
12,179.0,1.0,0,0,1
13,186.0,1.0,0,0,1
14,219.0,1.0,0,0,1
15,190.0,1.0,0,0,1
16,186.0,1.0,0,0,1
17,164.0,1.0,0,0,1
18,178.0,1.0,0,0,1
19,210.0,1.0,0,0,1
20,218.0,1.0,0,0,1
21,173.0,1.0,0,0,1
22,135.0,1.0,0,0,1
23,143.0,1.0,0,0,1
24,153.0,1.0,0,0,1
25,121.0,1.0,0,0,1
26,117.0,1.0,0,0,1
27,121.0,1.0,0,0,1
28,122.0,1.0,0,0,1
29,142.0,1.0,0,0,1
30,135.0,1.0,0,0,1
31,156.0,1.0,0,0,1
32,153.0,1.0,0,0,1
33,121.0,1.0,0,0,1
34,208.0,1.0,0,0,1
35,135.0,1.0,0,0,1
36,163.0,1.0,0,0,1
37,131.0,1.0,0,0,1
38,123.0,1.0,0,0,1
39,116.0,1.0,0,0,1
40,190.0,1.0,0,0,1
41,187.0,1.0,0,0,1
42,149.0,1.0,0,0,1
43,122.0,1.0,0,0,1
44,148.0,1.0,0,0,1
45,228.0,1.0,0,0,1
46,208.0,1.0,0,0,1
47,180.0,1.0,0,0,1
48,132.0,1.0,0,0,1
49,187.0,1.0,0,0,1
0,175.0,1.0,0,0,1
1,165.0,1.0,0,0,1
2,118.0,1.0,0,0,1
3,180.0,1.0,0,0,1
4,134.0,1.0,0,0,1
5,153.0,1.0,0,0,1
6,147.0,1.0,0,0,1
7,153.0,1.0,0,0,1
8,180.0,1.0,0,0,1
9,188.0,1.0,0,0,1
10,191.0,1.0,0,0,1
11,210.0,1.0,0,0,1
12,156.0,1.0,0,0,1
13,140.0,1.0,0,0,1
14,240.0,1.0,0,0,1
15,152.0,1.0,0,0,1
16,179.0,1.0,0,0,1
17,206.0,1.0,0,0,1
18,129.0,1.0,0,0,1
19,209.0,1.0,0,0,1
20,115.0,1.0,0,0,1
21,159.0,1.0,0,0,1
22,122.0,1.0,0,0,1
23,161.0,1.0,0,0,1
24,179.0,1.0,0,0,1
25,140.0,1.0,0,0,1
26,182.0,1.0,0,0,1
27,174.0,1.0,0,0,1
28,180.0,1.0,0,0,1
29,164.0,1.0,0,0,1
30,161.0,1.0,0,0,1
31,219.0,1.0,0,0,1
32,213.0,1.0,0,0,1
33,131.0,1.0,0,0,1
34,206.0,1.0,0,0,1
35,135.0,1.0,0,0,1
36,164.0,1.0,0,0,1
37,164.0,1.0,0,0,1
38,117.0,1.0,0,0,1
39,173.0,1.0,0,0,1
40,196.0,1.0,0,0,1
41,181.0,1.0,0,0,1
42,226.0,1.0,0,0,1
43,175.0,1.0,0,0,1
44,121.0,1.0,0,0,1
45,137.0,1.0,0,0,1
46,182.0,1.0,0,0,1
47,208.0,1.0,0,0,1
48,202.0,1.0,0,0,1
49,116.0,1.0,0,0,1
0,138.0,1.0,0,0,1
1,181.0,1.0,0,0,1
2,182.0,1.0,0,0,1
3,194.0,1.0,0,0,1
4,147.0,1.0,0,0,1
5,195.0,1.0,0,0,1
6,152.0,1.0,0,0,1
7,174.0,1.0,0,0,1
