covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Trade_random,-0.08436592057952653,0.9190948788244958,0.08183864167845682,-0.24476671081298051,0.07603486965392743,0.7828871560478226,1.0790001978648045,0.0,-1.030881242029888,0.3025965140499736,1.7245327272659046
Trade_search,-0.5578209228810982,0.5724551295935679,0.08364621442055267,-0.7217644905884963,-0.39387735517370004,0.4858941434737431,0.6744367673484776,0.0,-6.6688125307920245,2.578814053150004e-11,35.17450129322781
Trade_market,0.11475331575343797,1.1215967232001944,0.08206120137936046,-0.046083683478197135,0.2755903149850731,0.9549620443014445,1.317308072085343,0.0,1.3983869822103292,0.16199689019066046,2.625961976527926
