covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Distribution,-0.3842930225522506,0.6809318695492078,0.0033326101516895036,-0.3908248184240746,-0.3777612266804266,0.6764986557601297,0.6853941349621617,0.0,-115.31292442274685,0.0,inf
Num_agents,0.004087088669848806,1.0040954522070373,3.7784979075560225e-05,0.004013031471704108,0.004161145867993503,1.004021094464574,1.0041698154564307,0.0,108.1670221829601,0.0,inf
Move_prob,-0.45771134527283025,0.6327300903814843,0.014827178050547401,-0.486772080244266,-0.4286506103013945,0.6146070980818857,0.6513874775016378,0.0,-30.869754427473953,3.042867569262349e-209,692.6775402847655
Trade_random,-0.14291739462216238,0.8668256704001364,0.008178390100038156,-0.15894674466975608,-0.12688804457456868,0.8530417867815511,0.8808322810299358,0.0,-17.475003377681336,2.2213246239318638e-68,224.73969020888666
Trade_search,-0.0396938051047095,0.9610836730181957,0.008094359212048407,-0.055558457638254385,-0.023829152571164608,0.9459567236581405,0.9764525199103674,0.0,-4.903884799877116,9.395960715281458e-07,20.021455982788535
Trade_market,0.02893032177924907,1.0293528684998887,0.008145503765288477,0.012965427763348254,0.044895215795149886,1.0130498433554591,1.0459182584535163,0.0,3.551692149788662,0.00038276240319023855,11.35126325138383
