,T,E,Trade_random,Trade_search,Trade_market
0,179.0,1.0,0,0,0
1,188.0,1.0,0,0,0
2,194.0,1.0,0,0,0
3,115.0,1.0,0,0,0
4,168.0,1.0,0,0,0
5,125.0,1.0,0,0,0
6,190.0,1.0,0,0,0
7,206.0,1.0,0,0,0
8,209.0,1.0,0,0,0
9,174.0,1.0,0,0,0
10,200.0,1.0,0,0,0
11,135.0,1.0,0,0,0
12,215.0,1.0,0,0,0
13,165.0,1.0,0,0,0
14,154.0,1.0,0,0,0
15,225.0,1.0,0,0,0
16,135.0,1.0,0,0,0
17,136.0,1.0,0,0,0
18,181.0,1.0,0,0,0
19,191.0,1.0,0,0,0
20,125.0,1.0,0,0,0
21,161.0,1.0,0,0,0
22,196.0,1.0,0,0,0
23,157.0,1.0,0,0,0
24,167.0,1.0,0,0,0
25,221.0,1.0,0,0,0
26,161.0,1.0,0,0,0
27,164.0,1.0,0,0,0
28,116.0,1.0,0,0,0
29,191.0,1.0,0,0,0
30,162.0,1.0,0,0,0
31,155.0,1.0,0,0,0
32,144.0,1.0,0,0,0
33,163.0,1.0,0,0,0
34,158.0,1.0,0,0,0
35,228.0,1.0,0,0,0
36,139.0,1.0,0,0,0
37,188.0,1.0,0,0,0
38,136.0,1.0,0,0,0
39,175.0,1.0,0,0,0
40,133.0,1.0,0,0,0
41,162.0,1.0,0,0,0
42,152.0,1.0,0,0,0
43,131.0,1.0,0,0,0
44,145.0,1.0,0,0,0
45,194.0,1.0,0,0,0
46,226.0,1.0,0,0,0
47,122.0,1.0,0,0,0
48,126.0,1.0,0,0,0
49,169.0,1.0,0,0,0
50,160.0,1.0,0,0,0
51,160.0,1.0,0,0,0
52,219.0,1.0,0,0,0
53,182.0,1.0,0,0,0
54,128.0,1.0,0,0,0
55,215.0,1.0,0,0,0
56,163.0,1.0,0,0,0
57,155.0,1.0,0,0,0
58,218.0,1.0,0,0,0
59,227.0,1.0,0,0,0
60,162.0,1.0,0,0,0
61,130.0,1.0,0,0,0
62,130.0,1.0,0,0,0
63,163.0,1.0,0,0,0
64,140.0,1.0,0,0,0
65,159.0,1.0,0,0,0
66,160.0,1.0,0,0,0
67,206.0,1.0,0,0,0
68,167.0,1.0,0,0,0
69,212.0,1.0,0,0,0
70,146.0,1.0,0,0,0
71,189.0,1.0,0,0,0
72,171.0,1.0,0,0,0
73,147.0,1.0,0,0,0
74,161.0,1.0,0,0,0
75,149.0,1.0,0,0,0
76,135.0,1.0,0,0,0
77,174.0,1.0,0,0,0
78,181.0,1.0,0,0,0
79,149.0,1.0,0,0,0
80,197.0,1.0,0,0,0
81,225.0,1.0,0,0,0
82,202.0,1.0,0,0,0
83,215.0,1.0,0,0,0
84,226.0,1.0,0,0,0
85,168.0,1.0,0,0,0
86,208.0,1.0,0,0,0
87,140.0,1.0,0,0,0
88,131.0,1.0,0,0,0
89,193.0,1.0,0,0,0
90,116.0,1.0,0,0,0
91,225.0,1.0,0,0,0
92,209.0,1.0,0,0,0
93,220.0,1.0,0,0,0
94,185.0,1.0,0,0,0
95,221.0,1.0,0,0,0
96,132.0,1.0,0,0,0
97,143.0,1.0,0,0,0
98,158.0,1.0,0,0,0
99,197.0,1.0,0,0,0
0,141.0,1.0,0,0,0
1,141.0,1.0,0,0,0
2,157.0,1.0,0,0,0
3,207.0,1.0,0,0,0
4,137.0,1.0,0,0,0
5,146.0,1.0,0,0,0
6,125.0,1.0,0,0,0
7,132.0,1.0,0,0,0
8,225.0,1.0,0,0,0
9,206.0,1.0,0,0,0
10,138.0,1.0,0,0,0
11,120.0,1.0,0,0,0
12,131.0,1.0,0,0,0
13,202.0,1.0,0,0,0
14,132.0,1.0,0,0,0
15,152.0,1.0,0,0,0
16,198.0,1.0,0,0,0
17,124.0,1.0,0,0,0
18,134.0,1.0,0,0,0
19,139.0,1.0,0,0,0
20,181.0,1.0,0,0,0
21,151.0,1.0,0,0,0
22,163.0,1.0,0,0,0
23,208.0,1.0,0,0,0
24,219.0,1.0,0,0,0
25,155.0,1.0,0,0,0
26,183.0,1.0,0,0,0
27,116.0,1.0,0,0,0
28,119.0,1.0,0,0,0
29,189.0,1.0,0,0,0
