covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Trade_random,0.004553947024358108,1.0045643319993327,0.035895753123770524,-0.06580043629617327,0.07490833034488947,0.9363177006764237,1.0777853461450382,0.0,0.1268658999479924,0.8990465364121235,0.15353230048983332
Trade_search,0.008602173576327055,1.0086392785897218,0.03591249810156104,-0.06178502929759564,0.07898937645024975,0.9400849557941198,1.0821928252799278,0.0,0.23953147319353807,0.8106934945627751,0.3027715287255316
Trade_market,-0.02391963694146763,0.9763641702161658,0.035966940633886064,-0.09441354521797454,0.046574271335039275,0.9099063969848273,1.047675888465919,0.0,-0.6650450808410396,0.5060216595578426,0.9827289560786243
