T,E,Agent_type,Scenario,Trading,RUN_NUMBER
121.0,1.0,pathfind_market,Market,True,1
180.0,1.0,pathfind_market,Market,True,1
151.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
151.0,1.0,pathfind_market,Market,True,1
141.0,1.0,pathfind_market,Market,True,1
190.0,1.0,pathfind_market,Market,True,1
171.0,1.0,pathfind_market,Market,True,1
101.0,1.0,pathfind_market,Market,True,1
181.0,1.0,pathfind_market,Market,True,1
170.0,1.0,pathfind_market,Market,True,1
160.0,1.0,pathfind_market,Market,True,1
111.0,1.0,pathfind_market,Market,True,1
181.0,1.0,pathfind_market,Market,True,1
161.0,1.0,pathfind_market,Market,True,1
101.0,1.0,pathfind_market,Market,True,1
171.0,1.0,pathfind_market,Market,True,1
200.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
190.0,1.0,pathfind_market,Market,True,1
101.0,1.0,pathfind_market,Market,True,1
141.0,1.0,pathfind_market,Market,True,1
121.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
161.0,1.0,pathfind_market,Market,True,1
210.0,1.0,pathfind_market,Market,True,1
161.0,1.0,pathfind_market,Market,True,1
151.0,1.0,pathfind_market,Market,True,1
171.0,1.0,pathfind_market,Market,True,1
201.0,1.0,pathfind_market,Market,True,1
151.0,1.0,pathfind_market,Market,True,1
170.0,1.0,pathfind_market,Market,True,1
141.0,1.0,pathfind_market,Market,True,1
211.0,1.0,pathfind_market,Market,True,1
190.0,1.0,pathfind_market,Market,True,1
211.0,1.0,pathfind_market,Market,True,1
171.0,1.0,pathfind_market,Market,True,1
121.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
151.0,1.0,pathfind_market,Market,True,1
111.0,1.0,pathfind_market,Market,True,1
111.0,1.0,pathfind_market,Market,True,1
151.0,1.0,pathfind_market,Market,True,1
208.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
131.0,1.0,pathfind_market,Market,True,1
160.0,1.0,pathfind_market,Market,True,1
