T,E,Agent_type,Scenario,Trading,RUN_NUMBER
183.0,1.0,pathfind_market,Market,True,2
190.0,1.0,pathfind_market,Market,True,2
164.0,1.0,pathfind_market,Market,True,2
195.0,1.0,pathfind_market,Market,True,2
161.0,1.0,pathfind_market,Market,True,2
188.0,1.0,pathfind_market,Market,True,2
153.0,1.0,pathfind_market,Market,True,2
194.0,1.0,pathfind_market,Market,True,2
172.0,1.0,pathfind_market,Market,True,2
228.0,1.0,pathfind_market,Market,True,2
125.0,1.0,pathfind_market,Market,True,2
354.0,1.0,pathfind_market,Market,True,2
161.0,1.0,pathfind_market,Market,True,2
203.0,1.0,pathfind_market,Market,True,2
159.0,1.0,pathfind_market,Market,True,2
163.0,1.0,pathfind_market,Market,True,2
111.0,1.0,pathfind_market,Market,True,2
195.0,1.0,pathfind_market,Market,True,2
191.0,1.0,pathfind_market,Market,True,2
186.0,1.0,pathfind_market,Market,True,2
143.0,1.0,pathfind_market,Market,True,2
140.0,1.0,pathfind_market,Market,True,2
233.0,1.0,pathfind_market,Market,True,2
146.0,1.0,pathfind_market,Market,True,2
177.0,1.0,pathfind_market,Market,True,2
202.0,1.0,pathfind_market,Market,True,2
146.0,1.0,pathfind_market,Market,True,2
203.0,1.0,pathfind_market,Market,True,2
220.0,1.0,pathfind_market,Market,True,2
190.0,1.0,pathfind_market,Market,True,2
169.0,1.0,pathfind_market,Market,True,2
155.0,1.0,pathfind_market,Market,True,2
242.0,1.0,pathfind_market,Market,True,2
190.0,1.0,pathfind_market,Market,True,2
216.0,1.0,pathfind_market,Market,True,2
226.0,1.0,pathfind_market,Market,True,2
133.0,1.0,pathfind_market,Market,True,2
180.0,1.0,pathfind_market,Market,True,2
160.0,1.0,pathfind_market,Market,True,2
153.0,1.0,pathfind_market,Market,True,2
155.0,1.0,pathfind_market,Market,True,2
148.0,1.0,pathfind_market,Market,True,2
196.0,1.0,pathfind_market,Market,True,2
163.0,1.0,pathfind_market,Market,True,2
176.0,1.0,pathfind_market,Market,True,2
174.0,1.0,pathfind_market,Market,True,2
151.0,1.0,pathfind_market,Market,True,2
146.0,1.0,pathfind_market,Market,True,2
265.0,1.0,pathfind_market,Market,True,2
142.0,1.0,pathfind_market,Market,True,2
209.0,1.0,pathfind_market,Market,True,2
167.0,1.0,pathfind_market,Market,True,2
181.0,1.0,pathfind_market,Market,True,2
111.0,1.0,pathfind_market,Market,True,2
199.0,1.0,pathfind_market,Market,True,2
187.0,1.0,pathfind_market,Market,True,2
216.0,1.0,pathfind_market,Market,True,2
180.0,1.0,pathfind_market,Market,True,2
212.0,1.0,pathfind_market,Market,True,2
166.0,1.0,pathfind_market,Market,True,2
231.0,1.0,pathfind_market,Market,True,2
172.0,1.0,pathfind_market,Market,True,2
163.0,1.0,pathfind_market,Market,True,2
150.0,1.0,pathfind_market,Market,True,2
165.0,1.0,pathfind_market,Market,True,2
200.0,1.0,pathfind_market,Market,True,2
162.0,1.0,pathfind_market,Market,True,2
230.0,1.0,pathfind_market,Market,True,2
243.0,1.0,pathfind_market,Market,True,2
216.0,1.0,pathfind_market,Market,True,2
192.0,1.0,pathfind_market,Market,True,2
200.0,1.0,pathfind_market,Market,True,2
182.0,1.0,pathfind_market,Market,True,2
157.0,1.0,pathfind_market,Market,True,2
131.0,1.0,pathfind_market,Market,True,2
188.0,1.0,pathfind_market,Market,True,2
165.0,1.0,pathfind_market,Market,True,2
134.0,1.0,pathfind_market,Market,True,2
180.0,1.0,pathfind_market,Market,True,2
122.0,1.0,pathfind_market,Market,True,2
169.0,1.0,pathfind_market,Market,True,2
214.0,1.0,pathfind_market,Market,True,2
307.0,1.0,pathfind_market,Market,True,2
244.0,1.0,pathfind_market,Market,True,2
176.0,1.0,pathfind_market,Market,True,2
112.0,1.0,pathfind_market,Market,True,2
180.0,1.0,pathfind_market,Market,True,2
165.0,1.0,pathfind_market,Market,True,2
206.0,1.0,pathfind_market,Market,True,2
190.0,1.0,pathfind_market,Market,True,2
174.0,1.0,pathfind_market,Market,True,2
165.0,1.0,pathfind_market,Market,True,2
143.0,1.0,pathfind_market,Market,True,2
184.0,1.0,pathfind_market,Market,True,2
156.0,1.0,pathfind_market,Market,True,2
165.0,1.0,pathfind_market,Market,True,2
126.0,1.0,pathfind_market,Market,True,2
151.0,1.0,pathfind_market,Market,True,2
131.0,1.0,pathfind_market,Market,True,2
236.0,1.0,pathfind_market,Market,True,2
181.0,1.0,pathfind_market,Market,True,2
190.0,1.0,pathfind_market,Market,True,2
195.0,1.0,pathfind_market,Market,True,2
170.0,1.0,pathfind_market,Market,True,2
180.0,1.0,pathfind_market,Market,True,2
169.0,1.0,pathfind_market,Market,True,2
179.0,1.0,pathfind_market,Market,True,2
242.0,1.0,pathfind_market,Market,True,2
