,T,E,Trade_random,Trade_search,Trade_market
0,132.0,1.0,0,0,0
1,160.0,1.0,0,0,0
2,216.0,1.0,0,0,0
3,191.0,1.0,0,0,0
4,206.0,1.0,0,0,0
5,199.0,1.0,0,0,0
6,151.0,1.0,0,0,0
7,221.0,1.0,0,0,0
8,207.0,1.0,0,0,0
9,165.0,1.0,0,0,0
10,148.0,1.0,0,0,0
11,141.0,1.0,0,0,0
12,216.0,1.0,0,0,0
13,133.0,1.0,0,0,0
14,161.0,1.0,0,0,0
15,132.0,1.0,0,0,0
16,117.0,1.0,0,0,0
17,168.0,1.0,0,0,0
18,160.0,1.0,0,0,0
19,197.0,1.0,0,0,0
20,184.0,1.0,0,0,0
21,156.0,1.0,0,0,0
22,202.0,1.0,0,0,0
23,175.0,1.0,0,0,0
24,153.0,1.0,0,0,0
25,133.0,1.0,0,0,0
26,226.0,1.0,0,0,0
27,116.0,1.0,0,0,0
28,182.0,1.0,0,0,0
29,154.0,1.0,0,0,0
30,200.0,1.0,0,0,0
31,181.0,1.0,0,0,0
32,203.0,1.0,0,0,0
33,204.0,1.0,0,0,0
34,225.0,1.0,0,0,0
35,156.0,1.0,0,0,0
36,197.0,1.0,0,0,0
37,206.0,1.0,0,0,0
38,186.0,1.0,0,0,0
39,123.0,1.0,0,0,0
40,179.0,1.0,0,0,0
41,158.0,1.0,0,0,0
42,205.0,1.0,0,0,0
43,135.0,1.0,0,0,0
44,181.0,1.0,0,0,0
45,119.0,1.0,0,0,0
46,115.0,1.0,0,0,0
47,199.0,1.0,0,0,0
48,179.0,1.0,0,0,0
49,185.0,1.0,0,0,0
50,139.0,1.0,0,0,0
51,170.0,1.0,0,0,0
52,163.0,1.0,0,0,0
53,165.0,1.0,0,0,0
54,130.0,1.0,0,0,0
55,205.0,1.0,0,0,0
56,214.0,1.0,0,0,0
57,179.0,1.0,0,0,0
58,163.0,1.0,0,0,0
59,143.0,1.0,0,0,0
60,117.0,1.0,0,0,0
61,135.0,1.0,0,0,0
62,201.0,1.0,0,0,0
63,161.0,1.0,0,0,0
64,130.0,1.0,0,0,0
65,164.0,1.0,0,0,0
66,178.0,1.0,0,0,0
67,132.0,1.0,0,0,0
68,116.0,1.0,0,0,0
69,149.0,1.0,0,0,0
70,197.0,1.0,0,0,0
71,191.0,1.0,0,0,0
72,156.0,1.0,0,0,0
73,190.0,1.0,0,0,0
74,118.0,1.0,0,0,0
75,174.0,1.0,0,0,0
76,218.0,1.0,0,0,0
77,116.0,1.0,0,0,0
78,189.0,1.0,0,0,0
79,141.0,1.0,0,0,0
80,164.0,1.0,0,0,0
81,119.0,1.0,0,0,0
82,195.0,1.0,0,0,0
83,115.0,1.0,0,0,0
84,116.0,1.0,0,0,0
85,176.0,1.0,0,0,0
86,153.0,1.0,0,0,0
87,188.0,1.0,0,0,0
88,155.0,1.0,0,0,0
89,171.0,1.0,0,0,0
90,188.0,1.0,0,0,0
91,145.0,1.0,0,0,0
92,214.0,1.0,0,0,0
93,156.0,1.0,0,0,0
94,191.0,1.0,0,0,0
95,120.0,1.0,0,0,0
96,178.0,1.0,0,0,0
97,223.0,1.0,0,0,0
98,130.0,1.0,0,0,0
99,151.0,1.0,0,0,0
100,189.0,1.0,0,0,0
101,191.0,1.0,0,0,0
102,135.0,1.0,0,0,0
103,129.0,1.0,0,0,0
104,193.0,1.0,0,0,0
105,121.0,1.0,0,0,0
106,176.0,1.0,0,0,0
107,133.0,1.0,0,0,0
108,197.0,1.0,0,0,0
109,120.0,1.0,0,0,0
110,186.0,1.0,0,0,0
111,187.0,1.0,0,0,0
112,160.0,1.0,0,0,0
113,193.0,1.0,0,0,0
114,198.0,1.0,0,0,0
115,119.0,1.0,0,0,0
116,199.0,1.0,0,0,0
117,205.0,1.0,0,0,0
118,141.0,1.0,0,0,0
119,181.0,1.0,0,0,0
120,216.0,1.0,0,0,0
121,175.0,1.0,0,0,0
122,196.0,1.0,0,0,0
123,186.0,1.0,0,0,0
124,160.0,1.0,0,0,0
125,160.0,1.0,0,0,0
