covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Distribution,-0.11766317962745312,0.8889954339661787,0.0034781632361533766,-0.12448025430266503,-0.11084610495224122,0.8829556957701892,0.8950764861688063,0.0,-33.82911371278278,7.362547463827393e-251,830.923746787193
Num_agents,0.0010579404763061814,1.001058500292732,4.224122843918139e-05,0.0009751491899026568,0.001140731762709706,1.000975624802459,1.0011413826446574,0.0,25.045210932475516,1.968723968913969e-138,457.4488162465965
Move_prob,-0.1635255886909426,0.8491447702204888,0.014999456094210654,-0.19292398242328532,-0.1341271949585999,0.824544651643093,0.8744788282307777,0.0,-10.902101227127739,1.1262589880458803e-27,89.5205199425282
Trade_random,-0.14889754813769115,0.8616573887811221,0.008392053044384644,-0.16534566986103477,-0.13244942641434754,0.8476006634396296,0.8759472327784265,0.0,-17.742684340791037,1.9632795528807664e-70,231.5617010282315
Trade_search,-0.275453105190273,0.75922803511349,0.008357911700703274,-0.29183431110961733,-0.25907189927092866,0.7468922774744681,0.7717675315259843,0.0,-32.95716861510933,3.339602765325178e-238,788.879210074079
Trade_market,-0.17918237623934455,0.8359534274514623,0.00819742948843715,-0.19524904280248795,-0.16311570967620115,0.8226297625217299,0.8494928881805293,0.0,-21.85836139146906,6.472623319596809e-106,349.4300275107391
