,T,E,Trade_random,Trade_search,Trade_market
99,159.0,1.0,1,0,0
0,183.0,1.0,1,0,0
1,212.0,1.0,1,0,0
2,156.0,1.0,1,0,0
3,184.0,1.0,1,0,0
4,150.0,1.0,1,0,0
5,127.0,1.0,1,0,0
6,147.0,1.0,1,0,0
7,171.0,1.0,1,0,0
8,189.0,1.0,1,0,0
9,176.0,1.0,1,0,0
10,203.0,1.0,1,0,0
11,139.0,1.0,1,0,0
12,133.0,1.0,1,0,0
13,155.0,1.0,1,0,0
14,190.0,1.0,1,0,0
15,153.0,1.0,1,0,0
16,140.0,1.0,1,0,0
17,172.0,1.0,1,0,0
18,174.0,1.0,1,0,0
19,189.0,1.0,1,0,0
20,148.0,1.0,1,0,0
21,225.0,1.0,1,0,0
22,176.0,1.0,1,0,0
23,142.0,1.0,1,0,0
24,182.0,1.0,1,0,0
25,152.0,1.0,1,0,0
26,205.0,1.0,1,0,0
27,129.0,1.0,1,0,0
28,204.0,1.0,1,0,0
29,145.0,1.0,1,0,0
30,219.0,1.0,1,0,0
31,171.0,1.0,1,0,0
32,173.0,1.0,1,0,0
33,227.0,1.0,1,0,0
34,120.0,1.0,1,0,0
35,177.0,1.0,1,0,0
36,244.0,1.0,1,0,0
37,211.0,1.0,1,0,0
38,186.0,1.0,1,0,0
39,202.0,1.0,1,0,0
40,147.0,1.0,1,0,0
41,185.0,1.0,1,0,0
42,155.0,1.0,1,0,0
43,198.0,1.0,1,0,0
44,212.0,1.0,1,0,0
45,213.0,1.0,1,0,0
46,146.0,1.0,1,0,0
47,147.0,1.0,1,0,0
48,153.0,1.0,1,0,0
49,158.0,1.0,1,0,0
50,192.0,1.0,1,0,0
51,177.0,1.0,1,0,0
52,144.0,1.0,1,0,0
53,180.0,1.0,1,0,0
54,207.0,1.0,1,0,0
55,174.0,1.0,1,0,0
56,173.0,1.0,1,0,0
57,191.0,1.0,1,0,0
58,119.0,1.0,1,0,0
59,193.0,1.0,1,0,0
60,137.0,1.0,1,0,0
61,159.0,1.0,1,0,0
62,131.0,1.0,1,0,0
63,183.0,1.0,1,0,0
64,185.0,1.0,1,0,0
65,150.0,1.0,1,0,0
66,204.0,1.0,1,0,0
67,122.0,1.0,1,0,0
68,147.0,1.0,1,0,0
69,157.0,1.0,1,0,0
70,143.0,1.0,1,0,0
71,156.0,1.0,1,0,0
