T,E,Agent_type,Scenario,Trading,RUN_NUMBER
140.0,1.0,pathfind_neighbor,Baseline,True,1
188.0,1.0,pathfind_neighbor,Baseline,True,1
174.0,1.0,pathfind_neighbor,Baseline,True,1
153.0,1.0,pathfind_neighbor,Baseline,True,1
198.0,1.0,pathfind_neighbor,Baseline,True,1
233.0,1.0,pathfind_neighbor,Baseline,True,1
160.0,1.0,pathfind_neighbor,Baseline,True,1
133.0,1.0,pathfind_neighbor,Baseline,True,1
116.0,1.0,pathfind_neighbor,Baseline,True,1
151.0,1.0,pathfind_neighbor,Baseline,True,1
190.0,1.0,pathfind_neighbor,Baseline,True,1
277.0,1.0,pathfind_neighbor,Baseline,True,1
215.0,1.0,pathfind_neighbor,Baseline,True,1
220.0,1.0,pathfind_neighbor,Baseline,True,1
214.0,1.0,pathfind_neighbor,Baseline,True,1
216.0,1.0,pathfind_neighbor,Baseline,True,1
171.0,1.0,pathfind_neighbor,Baseline,True,1
122.0,1.0,pathfind_neighbor,Baseline,True,1
165.0,1.0,pathfind_neighbor,Baseline,True,1
207.0,1.0,pathfind_neighbor,Baseline,True,1
215.0,1.0,pathfind_neighbor,Baseline,True,1
229.0,1.0,pathfind_neighbor,Baseline,True,1
204.0,1.0,pathfind_neighbor,Baseline,True,1
134.0,1.0,pathfind_neighbor,Baseline,True,1
121.0,1.0,pathfind_neighbor,Baseline,True,1
243.0,1.0,pathfind_neighbor,Baseline,True,1
162.0,1.0,pathfind_neighbor,Baseline,True,1
136.0,1.0,pathfind_neighbor,Baseline,True,1
171.0,1.0,pathfind_neighbor,Baseline,True,1
199.0,1.0,pathfind_neighbor,Baseline,True,1
229.0,1.0,pathfind_neighbor,Baseline,True,1
235.0,1.0,pathfind_neighbor,Baseline,True,1
209.0,1.0,pathfind_neighbor,Baseline,True,1
238.0,1.0,pathfind_neighbor,Baseline,True,1
163.0,1.0,pathfind_neighbor,Baseline,True,1
160.0,1.0,pathfind_neighbor,Baseline,True,1
186.0,1.0,pathfind_neighbor,Baseline,True,1
173.0,1.0,pathfind_neighbor,Baseline,True,1
128.0,1.0,pathfind_neighbor,Baseline,True,1
219.0,1.0,pathfind_neighbor,Baseline,True,1
106.0,1.0,pathfind_neighbor,Baseline,True,1
107.0,1.0,pathfind_neighbor,Baseline,True,1
254.0,1.0,pathfind_neighbor,Baseline,True,1
147.0,1.0,pathfind_neighbor,Baseline,True,1
250.0,1.0,pathfind_neighbor,Baseline,True,1
166.0,1.0,pathfind_neighbor,Baseline,True,1
133.0,1.0,pathfind_neighbor,Baseline,True,1
124.0,1.0,pathfind_neighbor,Baseline,True,1
143.0,1.0,pathfind_neighbor,Baseline,True,1
208.0,1.0,pathfind_neighbor,Baseline,True,1
129.0,1.0,pathfind_neighbor,Baseline,True,1
105.0,1.0,pathfind_neighbor,Baseline,True,1
209.0,1.0,pathfind_neighbor,Baseline,True,1
186.0,1.0,pathfind_neighbor,Baseline,True,1
179.0,1.0,pathfind_neighbor,Baseline,True,1
137.0,1.0,pathfind_neighbor,Baseline,True,1
115.0,1.0,pathfind_neighbor,Baseline,True,1
145.0,1.0,pathfind_neighbor,Baseline,True,1
129.0,1.0,pathfind_neighbor,Baseline,True,1
132.0,1.0,pathfind_neighbor,Baseline,True,1
209.0,1.0,pathfind_neighbor,Baseline,True,1
203.0,1.0,pathfind_neighbor,Baseline,True,1
139.0,1.0,pathfind_neighbor,Baseline,True,1
216.0,1.0,pathfind_neighbor,Baseline,True,1
194.0,1.0,pathfind_neighbor,Baseline,True,1
242.0,1.0,pathfind_neighbor,Baseline,True,1
195.0,1.0,pathfind_neighbor,Baseline,True,1
110.0,1.0,pathfind_neighbor,Baseline,True,1
178.0,1.0,pathfind_neighbor,Baseline,True,1
199.0,1.0,pathfind_neighbor,Baseline,True,1
135.0,1.0,pathfind_neighbor,Baseline,True,1
168.0,1.0,pathfind_neighbor,Baseline,True,1
157.0,1.0,pathfind_neighbor,Baseline,True,1
195.0,1.0,pathfind_neighbor,Baseline,True,1
184.0,1.0,pathfind_neighbor,Baseline,True,1
187.0,1.0,pathfind_neighbor,Baseline,True,1
145.0,1.0,pathfind_neighbor,Baseline,True,1
180.0,1.0,pathfind_neighbor,Baseline,True,1
120.0,1.0,pathfind_neighbor,Baseline,True,1
162.0,1.0,pathfind_neighbor,Baseline,True,1
236.0,1.0,pathfind_neighbor,Baseline,True,1
197.0,1.0,pathfind_neighbor,Baseline,True,1
146.0,1.0,pathfind_neighbor,Baseline,True,1
198.0,1.0,pathfind_neighbor,Baseline,True,1
234.0,1.0,pathfind_neighbor,Baseline,True,1
210.0,1.0,pathfind_neighbor,Baseline,True,1
163.0,1.0,pathfind_neighbor,Baseline,True,1
216.0,1.0,pathfind_neighbor,Baseline,True,1
184.0,1.0,pathfind_neighbor,Baseline,True,1
196.0,1.0,pathfind_neighbor,Baseline,True,1
144.0,1.0,pathfind_neighbor,Baseline,True,1
121.0,1.0,pathfind_neighbor,Baseline,True,1
162.0,1.0,pathfind_neighbor,Baseline,True,1
243.0,1.0,pathfind_neighbor,Baseline,True,1
214.0,1.0,pathfind_neighbor,Baseline,True,1
225.0,1.0,pathfind_neighbor,Baseline,True,1
230.0,1.0,pathfind_neighbor,Baseline,True,1
184.0,1.0,pathfind_neighbor,Baseline,True,1
200.0,1.0,pathfind_neighbor,Baseline,True,1
168.0,1.0,pathfind_neighbor,Baseline,True,1
200.0,1.0,pathfind_neighbor,Baseline,True,1
173.0,1.0,pathfind_neighbor,Baseline,True,1
183.0,1.0,pathfind_neighbor,Baseline,True,1
203.0,1.0,pathfind_neighbor,Baseline,True,1
