covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Trade_random,-0.010388094992496811,0.9896656749162491,0.03716930228237985,-0.08323858879644375,0.06246239881145013,0.9201315879408375,1.0644544334135073,0.0,-0.27948049477972847,0.7798761048028426,0.358683146789143
Trade_search,0.013087902768786885,1.013173924238782,0.03703022085674976,-0.059489996450006584,0.08566580198758035,0.9422449593386414,1.089442178048822,0.0,0.3534384204570917,0.7237597866643907,0.4664171435620363
Trade_market,0.05444704262222283,1.0559565542428329,0.03670751581121467,-0.01749836632969251,0.12639245157413817,0.9826538409961645,1.134727406466983,0.0,1.483266884695817,0.13800351697207067,2.857223060829489
