covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Distribution,-0.41945787044863664,0.6574031208846508,0.003148180103729457,-0.42562819006879193,-0.41328755082848134,0.6533592224127647,0.6614720486425559,0.0,-133.23820640113013,0.0,inf
Num_agents,0.0032153107466610337,1.003220485402816,3.32297526954736e-05,0.0031501816281627325,0.003280439865159335,1.0031551486646275,1.0032858263964672,0.0,96.7599962638003,0.0,inf
Move_prob,-0.38772832944680596,0.6785966729580336,0.013684295508438225,-0.4145490557971481,-0.3609076030964638,0.6606381244768904,0.6970434001433728,0.0,-28.33381734614828,1.3248304441477997e-176,584.2535369692093
Trade_random,-0.16266811746452556,0.8498731996870376,0.007486485079848012,-0.17734135859182412,-0.147994876337227,0.8374938500013698,0.8624355337595636,0.0,-21.72823637923125,1.109834151184613e-104,345.3301777657106
Trade_neighbor,0.18326627027341041,1.20113419183415,0.007557821648175925,0.16845321204140845,0.19807932850541238,1.1834728532706076,1.2190590961220722,0.0,24.248557164304295,6.8480080421090995e-130,429.0749679393563
Trade_market,0.09953821048909481,1.1046606795583878,0.007536249732024226,0.0847674324358277,0.11430898854236192,1.0884638958629271,1.1210984779563797,0.0,13.207923573196,7.897296448755966e-40,129.89576494822066
