,T,E,Trade_random,Trade_search,Trade_market
0,116.0,1.0,0,0,0
1,122.0,1.0,0,0,0
2,183.0,1.0,0,0,0
3,124.0,1.0,0,0,0
4,139.0,1.0,0,0,0
5,122.0,1.0,0,0,0
6,169.0,1.0,0,0,0
7,226.0,1.0,0,0,0
8,188.0,1.0,0,0,0
9,224.0,1.0,0,0,0
10,216.0,1.0,0,0,0
11,116.0,1.0,0,0,0
12,144.0,1.0,0,0,0
13,205.0,1.0,0,0,0
14,212.0,1.0,0,0,0
15,205.0,1.0,0,0,0
16,156.0,1.0,0,0,0
17,149.0,1.0,0,0,0
18,122.0,1.0,0,0,0
19,134.0,1.0,0,0,0
20,177.0,1.0,0,0,0
21,146.0,1.0,0,0,0
22,177.0,1.0,0,0,0
23,192.0,1.0,0,0,0
24,213.0,1.0,0,0,0
25,142.0,1.0,0,0,0
26,203.0,1.0,0,0,0
27,153.0,1.0,0,0,0
28,161.0,1.0,0,0,0
29,170.0,1.0,0,0,0
30,167.0,1.0,0,0,0
31,225.0,1.0,0,0,0
32,121.0,1.0,0,0,0
33,134.0,1.0,0,0,0
34,171.0,1.0,0,0,0
35,170.0,1.0,0,0,0
36,176.0,1.0,0,0,0
37,179.0,1.0,0,0,0
38,126.0,1.0,0,0,0
39,218.0,1.0,0,0,0
40,125.0,1.0,0,0,0
41,213.0,1.0,0,0,0
42,177.0,1.0,0,0,0
43,186.0,1.0,0,0,0
44,130.0,1.0,0,0,0
45,173.0,1.0,0,0,0
46,153.0,1.0,0,0,0
47,165.0,1.0,0,0,0
48,119.0,1.0,0,0,0
49,200.0,1.0,0,0,0
0,165.0,1.0,0,0,0
1,139.0,1.0,0,0,0
2,116.0,1.0,0,0,0
3,186.0,1.0,0,0,0
4,116.0,1.0,0,0,0
5,134.0,1.0,0,0,0
6,150.0,1.0,0,0,0
7,201.0,1.0,0,0,0
8,140.0,1.0,0,0,0
9,188.0,1.0,0,0,0
10,167.0,1.0,0,0,0
11,160.0,1.0,0,0,0
12,126.0,1.0,0,0,0
13,133.0,1.0,0,0,0
14,178.0,1.0,0,0,0
15,147.0,1.0,0,0,0
16,224.0,1.0,0,0,0
17,120.0,1.0,0,0,0
18,167.0,1.0,0,0,0
19,196.0,1.0,0,0,0
20,155.0,1.0,0,0,0
21,136.0,1.0,0,0,0
22,171.0,1.0,0,0,0
23,207.0,1.0,0,0,0
24,178.0,1.0,0,0,0
25,218.0,1.0,0,0,0
26,199.0,1.0,0,0,0
27,124.0,1.0,0,0,0
28,142.0,1.0,0,0,0
