covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Trade_random,-0.010388094992496537,0.9896656749162495,0.03716930228237989,-0.08323858879644355,0.062462398811450486,0.9201315879408377,1.0644544334135078,0.0,-0.27948049477972076,0.7798761048028484,0.35868314678913227
Trade_search,0.013087902768787104,1.0131739242387823,0.03703022085674977,-0.0594899964500064,0.0856658019875806,0.9422449593386416,1.0894421780488222,0.0,0.3534384204570974,0.7237597866643866,0.46641714356204445
Trade_market,0.054447042622223024,1.055956554242833,0.036707515811214675,-0.01749836632969233,0.12639245157413836,0.9826538409961647,1.1347274064669832,0.0,1.4832668846958221,0.13800351697206936,2.8572230608295026
