covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Trade_random,-0.2772457226054112,0.7578682488680735,0.08412434059119041,-0.4421264003873253,-0.11236504482349705,0.6426683967870641,0.8937179508340827,0.0,-3.2956659232874235,0.0009818870187379232,9.992155349799544
Trade_search,-0.8133170028058825,0.4433849153425579,0.08611073698678286,-0.982090945982178,-0.6445430596295869,0.3745271634860579,0.5249023363845957,0.0,-9.445012680947308,3.553612879069666e-21,67.93120346598549
Trade_market,-0.6648410512549245,0.5143552773353148,0.08455372616295136,-0.8305633092929713,-0.4991187932168778,0.43580372487637264,0.6070653742065617,0.0,-7.862942077486301,3.752145442904845e-15,47.921205671765584
