,T,E,Trade_random,Trade_search,Trade_market
0,131.0,1.0,0,0,0
1,146.0,1.0,0,0,0
2,220.0,1.0,0,0,0
3,170.0,1.0,0,0,0
4,117.0,1.0,0,0,0
5,138.0,1.0,0,0,0
6,217.0,1.0,0,0,0
7,181.0,1.0,0,0,0
8,125.0,1.0,0,0,0
9,216.0,1.0,0,0,0
10,228.0,1.0,0,0,0
11,216.0,1.0,0,0,0
12,226.0,1.0,0,0,0
13,169.0,1.0,0,0,0
14,160.0,1.0,0,0,0
15,182.0,1.0,0,0,0
16,183.0,1.0,0,0,0
17,142.0,1.0,0,0,0
18,129.0,1.0,0,0,0
19,208.0,1.0,0,0,0
20,223.0,1.0,0,0,0
21,141.0,1.0,0,0,0
22,215.0,1.0,0,0,0
23,157.0,1.0,0,0,0
24,136.0,1.0,0,0,0
25,137.0,1.0,0,0,0
26,199.0,1.0,0,0,0
27,151.0,1.0,0,0,0
28,229.0,1.0,0,0,0
29,191.0,1.0,0,0,0
30,120.0,1.0,0,0,0
31,146.0,1.0,0,0,0
32,121.0,1.0,0,0,0
33,154.0,1.0,0,0,0
34,378.0,1.0,0,0,0
35,124.0,1.0,0,0,0
36,171.0,1.0,0,0,0
37,190.0,1.0,0,0,0
38,138.0,1.0,0,0,0
39,179.0,1.0,0,0,0
40,159.0,1.0,0,0,0
41,172.0,1.0,0,0,0
42,118.0,1.0,0,0,0
43,211.0,1.0,0,0,0
44,183.0,1.0,0,0,0
45,212.0,1.0,0,0,0
46,129.0,1.0,0,0,0
47,229.0,1.0,0,0,0
48,201.0,1.0,0,0,0
49,157.0,1.0,0,0,0
50,127.0,1.0,0,0,0
51,218.0,1.0,0,0,0
52,224.0,1.0,0,0,0
53,130.0,1.0,0,0,0
54,186.0,1.0,0,0,0
55,161.0,1.0,0,0,0
56,140.0,1.0,0,0,0
57,117.0,1.0,0,0,0
58,165.0,1.0,0,0,0
59,158.0,1.0,0,0,0
60,177.0,1.0,0,0,0
61,126.0,1.0,0,0,0
62,160.0,1.0,0,0,0
63,168.0,1.0,0,0,0
64,128.0,1.0,0,0,0
