,T,E,Trade_random,Trade_search,Trade_market
0,1000.0,0.0,0,0,0
1,1000.0,0.0,0,0,0
2,1000.0,0.0,0,0,0
3,1000.0,0.0,0,0,0
4,292.0,1.0,0,0,0
5,571.0,1.0,0,0,0
6,1000.0,0.0,0,0,0
7,219.0,1.0,0,0,0
8,1000.0,0.0,0,0,0
9,1000.0,0.0,0,0,0
10,135.0,1.0,0,0,0
11,1000.0,0.0,0,0,0
12,1000.0,0.0,0,0,0
13,1000.0,0.0,0,0,0
14,176.0,1.0,0,0,0
15,1000.0,0.0,0,0,0
16,1000.0,0.0,0,0,0
17,211.0,1.0,0,0,0
18,1000.0,0.0,0,0,0
19,1000.0,0.0,0,0,0
20,1000.0,0.0,0,0,0
21,1000.0,0.0,0,0,0
22,1000.0,0.0,0,0,0
23,1000.0,0.0,0,0,0
24,1000.0,0.0,0,0,0
25,211.0,1.0,0,0,0
26,1000.0,0.0,0,0,0
27,1000.0,0.0,0,0,0
28,339.0,1.0,0,0,0
29,1000.0,0.0,0,0,0
30,176.0,1.0,0,0,0
31,263.0,1.0,0,0,0
32,130.0,1.0,0,0,0
33,1000.0,0.0,0,0,0
34,733.0,1.0,0,0,0
35,194.0,1.0,0,0,0
36,146.0,1.0,0,0,0
37,1000.0,0.0,0,0,0
38,1000.0,0.0,0,0,0
39,1000.0,0.0,0,0,0
40,1000.0,0.0,0,0,0
41,1000.0,0.0,0,0,0
42,207.0,1.0,0,0,0
43,118.0,1.0,0,0,0
44,356.0,1.0,0,0,0
45,161.0,1.0,0,0,0
46,1000.0,0.0,0,0,0
47,1000.0,0.0,0,0,0
48,1000.0,0.0,0,0,0
49,153.0,1.0,0,0,0
0,123.0,1.0,0,0,0
1,1000.0,0.0,0,0,0
2,173.0,1.0,0,0,0
3,206.0,1.0,0,0,0
4,522.0,1.0,0,0,0
5,1000.0,0.0,0,0,0
6,1000.0,0.0,0,0,0
7,1000.0,0.0,0,0,0
8,1000.0,0.0,0,0,0
9,274.0,1.0,0,0,0
10,482.0,1.0,0,0,0
11,1000.0,0.0,0,0,0
12,1000.0,0.0,0,0,0
13,1000.0,0.0,0,0,0
14,1000.0,0.0,0,0,0
15,1000.0,0.0,0,0,0
16,486.0,1.0,0,0,0
17,1000.0,0.0,0,0,0
18,1000.0,0.0,0,0,0
19,1000.0,0.0,0,0,0
20,1000.0,0.0,0,0,0
21,1000.0,0.0,0,0,0
22,1000.0,0.0,0,0,0
23,1000.0,0.0,0,0,0
24,168.0,1.0,0,0,0
25,169.0,1.0,0,0,0
26,209.0,1.0,0,0,0
27,1000.0,0.0,0,0,0
28,776.0,1.0,0,0,0
29,250.0,1.0,0,0,0
30,1000.0,0.0,0,0,0
31,1000.0,0.0,0,0,0
32,1000.0,0.0,0,0,0
33,1000.0,0.0,0,0,0
34,1000.0,0.0,0,0,0
35,1000.0,0.0,0,0,0
36,1000.0,0.0,0,0,0
37,1000.0,0.0,0,0,0
38,1000.0,0.0,0,0,0
39,122.0,1.0,0,0,0
40,212.0,1.0,0,0,0
41,118.0,1.0,0,0,0
42,218.0,1.0,0,0,0
43,206.0,1.0,0,0,0
44,1000.0,0.0,0,0,0
45,1000.0,0.0,0,0,0
46,159.0,1.0,0,0,0
47,1000.0,0.0,0,0,0
48,1000.0,0.0,0,0,0
49,1000.0,0.0,0,0,0
0,119.0,1.0,0,0,0
1,1000.0,0.0,0,0,0
2,1000.0,0.0,0,0,0
3,1000.0,0.0,0,0,0
4,1000.0,0.0,0,0,0
5,132.0,1.0,0,0,0
6,1000.0,0.0,0,0,0
7,231.0,1.0,0,0,0
8,632.0,1.0,0,0,0
9,953.0,1.0,0,0,0
10,363.0,1.0,0,0,0
11,179.0,1.0,0,0,0
12,1000.0,0.0,0,0,0
13,138.0,1.0,0,0,0
14,1000.0,0.0,0,0,0
15,1000.0,0.0,0,0,0
16,256.0,1.0,0,0,0
17,249.0,1.0,0,0,0
18,1000.0,0.0,0,0,0
19,383.0,1.0,0,0,0
20,221.0,1.0,0,0,0
21,222.0,1.0,0,0,0
22,1000.0,0.0,0,0,0
23,1000.0,0.0,0,0,0
24,1000.0,0.0,0,0,0
25,1000.0,0.0,0,0,0
26,1000.0,0.0,0,0,0
27,1000.0,0.0,0,0,0
28,385.0,1.0,0,0,0
29,1000.0,0.0,0,0,0
30,1000.0,0.0,0,0,0
31,1000.0,0.0,0,0,0
32,172.0,1.0,0,0,0
33,338.0,1.0,0,0,0
34,1000.0,0.0,0,0,0
35,318.0,1.0,0,0,0
36,1000.0,0.0,0,0,0
37,210.0,1.0,0,0,0
38,1000.0,0.0,0,0,0
39,1000.0,0.0,0,0,0
40,689.0,1.0,0,0,0
41,148.0,1.0,0,0,0
42,1000.0,0.0,0,0,0
43,1000.0,0.0,0,0,0
44,213.0,1.0,0,0,0
45,161.0,1.0,0,0,0
46,1000.0,0.0,0,0,0
47,1000.0,0.0,0,0,0
48,152.0,1.0,0,0,0
49,1000.0,0.0,0,0,0
0,804.0,1.0,0,0,0
1,675.0,1.0,0,0,0
2,318.0,1.0,0,0,0
3,1000.0,0.0,0,0,0
4,154.0,1.0,0,0,0
5,1000.0,0.0,0,0,0
6,1000.0,0.0,0,0,0
7,1000.0,0.0,0,0,0
8,122.0,1.0,0,0,0
9,1000.0,0.0,0,0,0
10,460.0,1.0,0,0,0
11,344.0,1.0,0,0,0
12,1000.0,0.0,0,0,0
13,664.0,1.0,0,0,0
14,1000.0,0.0,0,0,0
15,1000.0,0.0,0,0,0
16,130.0,1.0,0,0,0
17,1000.0,0.0,0,0,0
18,709.0,1.0,0,0,0
19,1000.0,0.0,0,0,0
20,1000.0,0.0,0,0,0
21,1000.0,0.0,0,0,0
22,206.0,1.0,0,0,0
23,1000.0,0.0,0,0,0
24,218.0,1.0,0,0,0
25,159.0,1.0,0,0,0
26,1000.0,0.0,0,0,0
27,397.0,1.0,0,0,0
28,1000.0,0.0,0,0,0
29,1000.0,0.0,0,0,0
30,1000.0,0.0,0,0,0
31,1000.0,0.0,0,0,0
32,203.0,1.0,0,0,0
33,1000.0,0.0,0,0,0
34,451.0,1.0,0,0,0
35,1000.0,0.0,0,0,0
36,1000.0,0.0,0,0,0
37,192.0,1.0,0,0,0
38,304.0,1.0,0,0,0
39,1000.0,0.0,0,0,0
40,1000.0,0.0,0,0,0
41,872.0,1.0,0,0,0
42,158.0,1.0,0,0,0
43,209.0,1.0,0,0,0
44,1000.0,0.0,0,0,0
45,1000.0,0.0,0,0,0
46,118.0,1.0,0,0,0
47,434.0,1.0,0,0,0
48,1000.0,0.0,0,0,0
49,411.0,1.0,0,0,0
0,1000.0,0.0,0,0,0
1,1000.0,0.0,0,0,0
2,1000.0,0.0,0,0,0
3,232.0,1.0,0,0,0
4,1000.0,0.0,0,0,0
5,1000.0,0.0,0,0,0
6,702.0,1.0,0,0,0
7,1000.0,0.0,0,0,0
8,1000.0,0.0,0,0,0
9,1000.0,0.0,0,0,0
10,326.0,1.0,0,0,0
11,488.0,1.0,0,0,0
12,1000.0,0.0,0,0,0
13,1000.0,0.0,0,0,0
14,1000.0,0.0,0,0,0
15,1000.0,0.0,0,0,0
16,1000.0,0.0,0,0,0
17,319.0,1.0,0,0,0
18,186.0,1.0,0,0,0
19,1000.0,0.0,0,0,0
20,145.0,1.0,0,0,0
21,490.0,1.0,0,0,0
22,127.0,1.0,0,0,0
23,1000.0,0.0,0,0,0
24,1000.0,0.0,0,0,0
25,1000.0,0.0,0,0,0
26,618.0,1.0,0,0,0
27,1000.0,0.0,0,0,0
28,205.0,1.0,0,0,0
29,590.0,1.0,0,0,0
30,1000.0,0.0,0,0,0
31,1000.0,0.0,0,0,0
32,1000.0,0.0,0,0,0
33,1000.0,0.0,0,0,0
34,1000.0,0.0,0,0,0
35,171.0,1.0,0,0,0
36,1000.0,0.0,0,0,0
37,1000.0,0.0,0,0,0
38,1000.0,0.0,0,0,0
39,213.0,1.0,0,0,0
40,450.0,1.0,0,0,0
41,1000.0,0.0,0,0,0
42,568.0,1.0,0,0,0
43,525.0,1.0,0,0,0
44,1000.0,0.0,0,0,0
45,140.0,1.0,0,0,0
46,1000.0,0.0,0,0,0
47,476.0,1.0,0,0,0
48,1000.0,0.0,0,0,0
