,T,E,Trade_random,Trade_search,Trade_market
0,139.0,1.0,0,0,0
1,167.0,1.0,0,0,0
2,145.0,1.0,0,0,0
3,213.0,1.0,0,0,0
4,217.0,1.0,0,0,0
5,158.0,1.0,0,0,0
6,152.0,1.0,0,0,0
7,189.0,1.0,0,0,0
8,179.0,1.0,0,0,0
9,150.0,1.0,0,0,0
10,138.0,1.0,0,0,0
11,195.0,1.0,0,0,0
12,176.0,1.0,0,0,0
13,125.0,1.0,0,0,0
14,146.0,1.0,0,0,0
15,159.0,1.0,0,0,0
16,140.0,1.0,0,0,0
17,120.0,1.0,0,0,0
18,183.0,1.0,0,0,0
19,128.0,1.0,0,0,0
20,198.0,1.0,0,0,0
21,194.0,1.0,0,0,0
22,185.0,1.0,0,0,0
23,179.0,1.0,0,0,0
24,120.0,1.0,0,0,0
25,117.0,1.0,0,0,0
26,124.0,1.0,0,0,0
27,203.0,1.0,0,0,0
28,188.0,1.0,0,0,0
29,120.0,1.0,0,0,0
30,173.0,1.0,0,0,0
31,211.0,1.0,0,0,0
32,157.0,1.0,0,0,0
33,133.0,1.0,0,0,0
34,155.0,1.0,0,0,0
35,179.0,1.0,0,0,0
36,218.0,1.0,0,0,0
37,197.0,1.0,0,0,0
38,197.0,1.0,0,0,0
39,181.0,1.0,0,0,0
40,197.0,1.0,0,0,0
41,159.0,1.0,0,0,0
42,215.0,1.0,0,0,0
43,204.0,1.0,0,0,0
44,132.0,1.0,0,0,0
45,146.0,1.0,0,0,0
46,204.0,1.0,0,0,0
47,151.0,1.0,0,0,0
48,117.0,1.0,0,0,0
49,118.0,1.0,0,0,0
50,221.0,1.0,0,0,0
51,142.0,1.0,0,0,0
52,635.0,1.0,0,0,0
53,178.0,1.0,0,0,0
54,213.0,1.0,0,0,0
55,140.0,1.0,0,0,0
56,211.0,1.0,0,0,0
57,211.0,1.0,0,0,0
58,121.0,1.0,0,0,0
59,220.0,1.0,0,0,0
60,139.0,1.0,0,0,0
61,136.0,1.0,0,0,0
62,149.0,1.0,0,0,0
63,163.0,1.0,0,0,0
64,128.0,1.0,0,0,0
65,130.0,1.0,0,0,0
66,197.0,1.0,0,0,0
67,130.0,1.0,0,0,0
68,148.0,1.0,0,0,0
69,118.0,1.0,0,0,0
70,211.0,1.0,0,0,0
71,130.0,1.0,0,0,0
72,166.0,1.0,0,0,0
73,116.0,1.0,0,0,0
74,135.0,1.0,0,0,0
75,188.0,1.0,0,0,0
76,126.0,1.0,0,0,0
77,174.0,1.0,0,0,0
78,153.0,1.0,0,0,0
79,177.0,1.0,0,0,0
80,161.0,1.0,0,0,0
81,142.0,1.0,0,0,0
82,143.0,1.0,0,0,0
83,223.0,1.0,0,0,0
84,199.0,1.0,0,0,0
85,191.0,1.0,0,0,0
86,139.0,1.0,0,0,0
87,154.0,1.0,0,0,0
88,116.0,1.0,0,0,0
89,186.0,1.0,0,0,0
90,199.0,1.0,0,0,0
91,180.0,1.0,0,0,0
92,129.0,1.0,0,0,0
93,126.0,1.0,0,0,0
94,156.0,1.0,0,0,0
95,116.0,1.0,0,0,0
96,170.0,1.0,0,0,0
97,118.0,1.0,0,0,0
98,154.0,1.0,0,0,0
99,119.0,1.0,0,0,0
100,190.0,1.0,0,0,0
101,165.0,1.0,0,0,0
102,139.0,1.0,0,0,0
103,228.0,1.0,0,0,0
104,154.0,1.0,0,0,0
105,164.0,1.0,0,0,0
106,208.0,1.0,0,0,0
107,120.0,1.0,0,0,0
108,159.0,1.0,0,0,0
109,134.0,1.0,0,0,0
110,160.0,1.0,0,0,0
111,208.0,1.0,0,0,0
112,180.0,1.0,0,0,0
113,131.0,1.0,0,0,0
114,196.0,1.0,0,0,0
115,126.0,1.0,0,0,0
116,192.0,1.0,0,0,0
117,211.0,1.0,0,0,0
118,224.0,1.0,0,0,0
119,121.0,1.0,0,0,0
120,139.0,1.0,0,0,0
121,226.0,1.0,0,0,0
122,212.0,1.0,0,0,0
123,135.0,1.0,0,0,0
124,120.0,1.0,0,0,0
125,194.0,1.0,0,0,0
126,170.0,1.0,0,0,0
127,122.0,1.0,0,0,0
128,209.0,1.0,0,0,0
129,121.0,1.0,0,0,0
130,202.0,1.0,0,0,0
131,127.0,1.0,0,0,0
132,128.0,1.0,0,0,0
133,136.0,1.0,0,0,0
134,200.0,1.0,0,0,0
135,197.0,1.0,0,0,0
136,215.0,1.0,0,0,0
137,189.0,1.0,0,0,0
138,214.0,1.0,0,0,0
139,138.0,1.0,0,0,0
140,162.0,1.0,0,0,0
